id,count
1559,91.0
1563,105.0
1566,105.0
1567,91.0
1568,91.0
1571,105.0
1572,91.0
1574,105.0
1577,91.0
1583,105.0
1585,105.0
1586,91.0
1587,105.0
1596,105.0
1602,91.0
1604,91.0
1605,105.0
1610,3.0
1611,3.0
1616,91.0
1617,91.0
1618,91.0
1622,91.0
1623,91.0
1628,105.0
1631,91.0
1632,105.0
1633,105.0
1634,3.0
1636,3.0
1637,91.0
1643,91.0
1644,91.0
1646,105.0
1648,105.0
1651,105.0
1656,91.0
1658,91.0
1659,91.0
1665,91.0
1666,105.0
1670,91.0
1674,105.0
1679,105.0
1680,105.0
1683,3.0
1686,105.0
1691,91.0
1693,91.0
1696,91.0
1697,91.0
1703,91.0
1706,91.0
1709,105.0
1710,91.0
1712,3.0
1713,91.0
1718,3.0
1719,105.0
1722,91.0
1723,91.0
1724,3.0
1728,91.0
1730,105.0
1732,91.0
1737,105.0
1745,105.0
1747,91.0
1748,105.0
1755,3.0
1759,91.0
1761,105.0
1764,3.0
1765,105.0
1766,105.0
1768,91.0
1770,91.0
1771,105.0
1774,105.0
1785,105.0
1788,3.0
1792,91.0
1794,105.0
1797,105.0
1798,105.0
1799,105.0
1802,91.0
1806,91.0
1808,105.0
1810,105.0
1818,91.0
1819,105.0
1820,105.0
1822,105.0
1826,3.0
1827,91.0
1835,105.0
1841,105.0
1842,105.0
1843,105.0
1846,91.0
1849,91.0
1850,3.0
1851,91.0
1857,91.0
1858,105.0
1860,105.0
1861,105.0
1864,91.0
1869,105.0
1871,105.0
1872,91.0
1875,91.0
1878,3.0
1879,105.0
1885,91.0
1888,105.0
1889,91.0
1890,105.0
1896,105.0
1897,91.0
1898,105.0
1900,3.0
1905,91.0
1908,105.0
1909,91.0
1913,91.0
1918,91.0
1922,91.0
1923,91.0
1925,3.0
1926,3.0
1927,3.0
1930,91.0
1935,91.0
1939,91.0
1942,105.0
1943,3.0
1948,3.0
1949,3.0
1951,105.0
1953,91.0
1959,91.0
1963,91.0
1967,3.0
1973,105.0
1975,105.0
1976,105.0
1990,105.0
1993,91.0
1997,91.0
1999,91.0
2001,3.0
2004,105.0
2010,91.0
2013,105.0
2017,3.0
2021,105.0
2023,91.0
2026,105.0
2037,91.0
2039,91.0
2041,105.0
2046,91.0
2050,105.0
2060,3.0
2067,105.0
2069,105.0
2072,91.0
2074,91.0
2079,3.0
2083,91.0
2085,91.0
2087,105.0
2093,105.0
2094,105.0
2097,91.0
2103,91.0
2104,91.0
2107,105.0
2108,91.0
2110,91.0
2115,105.0
2117,91.0
2125,3.0
2127,105.0
2133,91.0
2134,105.0
2135,105.0
2141,91.0
2143,105.0
2145,91.0
2146,105.0
2147,3.0
2148,105.0
2149,91.0
2165,105.0
2166,91.0
2177,91.0
